;DATE;NAIVE;HAR;FNNHAR;SRN;LSTM;GRU;DAILY_RETURNS
1763;2017-12-19 17:20:00;0.07947993586440842;0.08243050742980784;0.086841725;0.07764631;0.07636572;0.07636572;-0.009777077691250469
1764;2017-12-19 17:25:00;0.07935960532377065;0.08237007580619107;0.086799085;0.07756847;0.076289386;0.076289386;-0.013806758724223656
1765;2017-12-19 17:30:00;0.07936064783932979;0.08237289070895315;0.08680231;0.07756915;0.076290086;0.076290086;-0.015663073831831298
1766;2017-12-19 17:35:00;0.07948456369420599;0.0824396797186813;0.086851805;0.0776493;0.076368675;0.076368675;-0.02351929113086726
1767;2017-12-19 17:40:00;0.07933398382271369;0.08236334089386221;0.0867974;0.077551894;0.07627314;0.07627314;-0.018830308168041654
1768;2017-12-19 17:45:00;0.07947536427840997;0.0824392285117623;0.08685347;0.07764335;0.07636282;0.07636282;-0.013701626596338556
1769;2017-12-19 17:50:00;0.07941273105909759;0.08240874225715986;0.08683233;0.07760283;0.076323114;0.076323114;-0.020643579175290583
1770;2017-12-19 17:55:00;0.07941310452336905;0.08241109867423743;0.08683503;0.07760307;0.0763233;0.0763233;-0.019626039961456957
1771;2017-12-19 18:00:00;0.07944659655042614;0.08243071897294196;0.08685024;0.077624746;0.07634457;0.07634457;-0.02065874093666054
1772;2017-12-19 18:05:00;0.07937777455268144;0.08239694911513357;0.08682668;0.07758023;0.076300934;0.076300934;-0.0190588447283524
1773;2017-12-19 18:10:00;0.07937605111159128;0.08239804488648464;0.086828224;0.0775791;0.07629982;0.07629982;-0.01956907966361676
1774;2017-12-19 18:15:00;0.07934861490449191;0.08238571402604436;0.086819984;0.077561356;0.07628246;0.07628246;-0.008752291220647024
1775;2017-12-19 18:20:00;0.07930063563568313;0.08236264685093864;0.08680395;0.077530324;0.07625201;0.07625201;-0.006126915061329896
1776;2017-12-19 18:25:00;0.07912727484014193;0.08227421002339683;0.086740464;0.07741817;0.07614207;0.07614207;-0.013149423225451429
1777;2017-12-19 18:30:00;0.07912153437484375;0.08227312379903237;0.08674034;0.07741447;0.07613846;0.07613846;-0.013336180288572308
1778;2017-12-19 18:35:00;0.07907890470528645;0.08225280151299474;0.08672623;0.077386886;0.0761114;0.0761114;-0.010661924882299443
1779;2017-12-19 18:40:00;0.07917750059456294;0.08230609824233423;0.08676556;0.07745066;0.07617392;0.07617392;-0.009002095429188728
1780;2017-12-19 18:45:00;0.07919502194852232;0.08231710781768484;0.086774155;0.077462;0.07618502;0.07618502;-0.006635143122146303
